Time,Frames After Filter,Camera Index,Throughput,latency_constraint
159.84449696756678,3,0,4.6,21.281418
160.84449696756678,3,0,4.6,18.281418
161.32827604129278,14,1,7.0,19.29484
161.84449696756678,4,0,6.0,19.374043
162.84449696756678,3,0,6.2,21.281418
163.84449696756678,2,0,6.0,15.190029
164.84449696756678,2,0,6.2,17.190029
165.84449696756678,1,0,5.8,2.098841
166.32827604129278,17,1,8.6,18.567605
166.84449696756678,4,0,6.6,15.374043
167.84449696756678,4,0,6.6,13.374043
168.84449696756678,3,0,6.6,4.281418
169.84449696756678,4,0,7.0,15.374043
170.84449696756678,3,0,7.2,9.281418
171.32827604129278,3,1,7.6,16.281418
171.84449696756678,2,0,4.6,17.190029
172.84449696756678,3,0,4.4,8.281418
173.84449696756678,2,0,4.0,4.190029
174.84449696756678,1,0,3.6,6.098841
175.84449696756678,1,0,3.0,17.098841
176.32827604129278,15,1,5.4,21.386889
176.84449696756678,1,0,5.0,16.098841
177.84449696756678,1,0,4.8,7.098841
178.84449696756678,2,0,4.6,15.190029
179.84449696756678,1,0,4.4,9.098841
180.84449696756678,1,0,4.4,11.098841
181.32827604129278,7,1,5.6,6.64948
181.84449696756678,4,0,3.4,18.374043
182.84449696756678,1,0,3.4,6.098841
183.84449696756678,1,0,3.4,17.098841
184.84449696756678,3,0,3.6,10.281418
185.84449696756678,1,0,3.6,10.098841
186.32827604129278,15,1,6.4,22.386889
186.84449696756678,2,0,5.4,7.190029
187.84449696756678,1,0,4.8,15.098841
188.84449696756678,2,0,5.0,20.190029
189.84449696756678,3,0,5.4,12.281418
190.84449696756678,4,0,5.6,7.374043
191.32827604129278,9,1,7.2,16.833391
191.84449696756678,3,0,4.8,21.281418
192.84449696756678,1,0,4.6,2.098841
193.84449696756678,4,0,5.2,14.374043
194.84449696756678,1,0,5.0,13.098841
195.84449696756678,2,0,4.8,6.190029
196.32827604129278,18,1,7.6,19.660034
196.84449696756678,3,0,6.4,19.281418
197.84449696756678,1,0,6.0,4.098841
198.84449696756678,2,0,6.2,5.190029
199.84449696756678,1,0,5.6,6.098841
200.84449696756678,1,0,5.6,12.098841
201.32827604129278,17,1,8.6,21.567605
201.84449696756678,2,0,5.4,1.190029
202.84449696756678,1,0,5.0,14.098841
203.84449696756678,2,0,5.2,4.190029
204.84449696756678,1,0,5.0,11.098841
205.84449696756678,3,0,5.4,10.281418
206.32827604129278,11,1,7.4,10.027485
206.84449696756678,3,0,4.6,10.281418
207.84449696756678,3,0,4.8,14.281418
208.84449696756678,1,0,4.8,6.098841
209.84449696756678,2,0,4.8,15.190029
210.84449696756678,4,0,5.4,8.374043
211.32827604129278,2,1,5.2,5.190029
211.84449696756678,2,0,3.4,15.190029
212.84449696756678,2,0,3.2,7.190029
213.84449696756678,1,0,2.8,18.098841
214.84449696756678,1,0,2.8,8.098841
215.84449696756678,1,0,2.6,20.098841
216.32827604129278,16,1,5.0,15.477553
216.84449696756678,1,0,4.8,16.098841
217.84449696756678,1,0,4.6,21.098841
218.84449696756678,4,0,5.0,17.374043
219.84449696756678,2,0,5.2,3.190029
220.84449696756678,4,0,5.8,8.374043
221.32827604129278,6,1,6.8,17.559861
221.84449696756678,4,0,4.4,20.374043
222.84449696756678,2,0,4.6,20.190029
223.84449696756678,2,0,4.8,15.190029
224.84449696756678,2,0,4.4,10.190029
225.84449696756678,3,0,4.6,19.281418
226.32827604129278,17,1,7.2,21.567605
226.84449696756678,1,0,6.2,6.098841
227.84449696756678,2,0,5.8,5.190029
228.84449696756678,1,0,5.6,2.098841
229.84449696756678,3,0,5.8,14.281418
230.84449696756678,3,0,6.0,7.281418
231.32827604129278,3,1,6.0,18.281418
231.84449696756678,3,0,3.2,8.281418
232.84449696756678,4,0,3.8,5.374043
233.84449696756678,4,0,4.2,12.374043
234.84449696756678,3,0,4.6,19.281418
235.84449696756678,2,0,4.4,18.190029
236.32827604129278,15,1,6.8,17.386889
236.84449696756678,1,0,6.4,4.098841
237.84449696756678,1,0,6.0,11.098841
238.84449696756678,3,0,5.8,2.281418
239.84449696756678,2,0,5.4,9.190029
240.84449696756678,4,0,5.6,8.374043
241.84449696756678,3,0,2.8,6.281418
242.84449696756678,1,0,2.8,7.098841
243.84449696756678,3,0,3.2,3.281418
244.84449696756678,1,0,2.8,19.098841
245.84449696756678,1,0,2.6,19.098841
246.84449696756678,1,0,2.0,7.098841
247.84449696756678,2,0,1.8,16.190029
248.84449696756678,3,0,2.2,11.281418
249.84449696756678,1,0,1.8,12.098841
250.84449696756678,2,0,2.0,3.190029
251.84449696756678,1,0,2.0,5.098841
252.84449696756678,2,0,2.2,2.190029
