Time,Frames After Filter,Camera Index,Throughput,latency_constraint
272.06424667074674,4,1,3.0,10.374043
273.06424667074674,1,1,3.0,5.098841
274.06424667074674,1,1,2.8,4.098841
275.06424667074674,2,1,2.4,9.190029
276.06424667074674,2,1,2.4,17.190029
277.06424667074674,2,1,2.4,19.190029
278.06424667074674,1,1,1.8,8.098841
279.06424667074674,2,1,2.0,16.190029
280.06424667074674,1,1,2.0,19.098841
281.06424667074674,3,1,2.2,7.281418
282.06424667074674,3,1,2.4,10.281418
283.06424667074674,4,1,2.8,14.374043
284.06424667074674,3,1,3.2,9.281418
285.06424667074674,3,1,3.4,19.281418
286.06424667074674,1,1,3.4,15.098841
287.06424667074674,1,1,3.0,10.098841
288.06424667074674,2,1,2.8,5.190029
289.06424667074674,1,1,2.2,11.098841
290.06424667074674,3,1,2.2,9.281418
291.06424667074674,2,1,2.0,19.190029
292.06424667074674,1,1,2.0,13.098841
