Time,Frames After Filter,Camera Index,Throughput,latency_constraint
133.19748483407085,2,0,19.2,9.190029
133.51709669501375,7,0,20.4,6.64948
133.69748483407085,2,0,20.6,13.190029
133.9143938335373,24,1,24.6,21.213975
134.01709669501375,1,0,18.8,19.098841
134.19748483407085,1,0,18.0,14.098841
134.51709669501375,2,0,17.4,19.190029
134.69748483407085,5,0,18.2,21.465794
135.01709669501375,2,0,18.0,19.190029
135.19748483407085,2,0,17.6,16.190029
135.51709669501375,4,0,17.2,7.374043
135.69748483407085,1,0,16.8,3.098841
136.01709669501375,2,0,16.8,3.190029
136.19748483407085,5,0,17.4,16.465794
136.51709669501375,2,0,17.2,11.190029
136.69748483407085,5,0,17.0,14.465794
137.01709669501375,4,0,16.6,18.374043
137.19748483407085,2,0,16.0,3.190029
137.51709669501375,2,0,16.0,15.190029
137.69748483407085,6,0,16.8,10.559861
138.01709669501375,6,0,17.8,16.559861
138.19748483407085,6,0,18.6,12.559861
138.51709669501375,3,0,18.8,3.281418
138.69748483407085,1,0,17.6,10.098841
138.9143938335373,3,1,17.8,20.281418
139.01709669501375,3,0,13.6,12.281418
139.19748483407085,3,0,14.0,9.281418
139.51709669501375,1,0,14.0,15.098841
139.69748483407085,5,0,14.6,14.465794
140.01709669501375,2,0,14.0,21.190029
140.51709669501375,4,0,14.0,16.374043
141.01709669501375,5,0,14.0,16.465794
141.51709669501375,6,0,13.8,21.559861
142.01709669501375,1,0,12.6,12.098841
142.51709669501375,2,0,11.8,3.190029
143.01709669501375,2,0,10.6,14.190029
143.51709669501375,4,0,9.0,18.374043
143.9143938335373,21,1,12.4,16.943081
144.01709669501375,6,0,13.0,5.559861
144.51709669501375,5,0,12.8,12.465794
145.01709669501375,2,0,12.0,14.190029
145.51709669501375,6,0,12.8,17.559861
146.01709669501375,3,0,12.6,6.281418
146.51709669501375,6,0,12.8,21.559861
147.01709669501375,6,0,12.8,12.559861
147.51709669501375,3,0,13.2,14.281418
148.01709669501375,7,0,14.2,12.64948
148.51709669501375,5,0,14.8,13.465794
148.9143938335373,16,1,17.2,19.477553
149.01709669501375,5,0,14.0,4.465794
149.51709669501375,6,0,14.0,8.559861
150.01709669501375,1,0,13.2,12.098841
150.51709669501375,2,0,13.2,14.190029
151.01709669501375,6,0,13.2,13.559861
151.51709669501375,1,0,12.8,3.098841
152.01709669501375,4,0,12.4,16.374043
152.51709669501375,4,0,12.0,9.374043
153.01709669501375,3,0,12.0,5.281418
153.51709669501375,2,0,11.0,9.190029
153.9143938335373,33,1,16.6,20.059384
154.01709669501375,4,0,14.2,16.374043
154.51709669501375,2,0,13.6,13.190029
155.01709669501375,1,0,12.6,19.098841
155.51709669501375,4,0,13.2,17.374043
156.01709669501375,1,0,13.0,17.098841
156.51709669501375,6,0,13.0,12.559861
157.01709669501375,6,0,14.0,9.559861
157.51709669501375,2,0,13.6,4.190029
158.01709669501375,3,0,13.4,2.281418
158.51709669501375,6,0,14.0,7.559861
158.9143938335373,24,1,18.4,17.213975
159.01709669501375,6,0,13.0,13.559861
159.51709669501375,1,0,12.4,16.098841
160.01709669501375,4,0,12.8,7.374043
160.51709669501375,1,0,12.8,1.098841
161.01709669501375,6,0,13.2,6.559861
161.51709669501375,7,0,14.4,12.64948
162.01709669501375,3,0,13.8,15.281418
162.51709669501375,2,0,13.0,16.190029
163.01709669501375,1,0,12.8,16.098841
163.51709669501375,4,0,13.0,5.374043
163.9143938335373,7,1,13.2,16.64948
164.01709669501375,3,0,9.0,11.281418
164.51709669501375,1,0,8.0,19.098841
165.01709669501375,2,0,8.2,2.190029
165.16754128773178,23,1,12.0,20.119834
165.51709669501375,1,0,12.2,2.098841
166.01709669501375,2,0,12.4,4.190029
166.51709669501375,3,0,11.8,21.281418
167.01709669501375,2,0,10.8,13.190029
167.51709669501375,1,0,10.4,20.098841
168.01709669501375,1,0,10.2,14.098841
168.51709669501375,1,0,10.2,17.098841
168.9143938335373,2,1,9.8,9.190029
169.01709669501375,1,0,8.6,11.098841
169.51709669501375,6,0,9.2,13.559861
170.01709669501375,7,0,10.4,8.64948
170.16754128773178,18,1,13.6,14.660034
170.51709669501375,1,0,9.2,19.098841
171.01709669501375,5,0,10.0,19.465794
171.51709669501375,4,0,10.4,7.374043
172.01709669501375,6,0,11.0,7.559861
172.51709669501375,3,0,11.2,12.281418
173.01709669501375,5,0,12.0,8.465794
173.51709669501375,6,0,13.0,17.559861
173.9143938335373,25,1,17.8,19.304702
174.01709669501375,2,0,17.8,10.190029
174.51709669501375,1,0,17.8,9.098841
175.01709669501375,1,0,16.8,11.098841
175.16754128773178,19,1,19.2,14.752793
175.51709669501375,6,0,16.8,9.559861
176.01709669501375,5,0,17.6,6.465794
176.51709669501375,1,0,16.8,20.098841
176.55843951623802,14,1,18.8,17.29484
177.01709669501375,4,0,19.6,18.374043
177.51709669501375,4,0,19.2,19.374043
178.01709669501375,5,0,19.6,12.465794
178.51709669501375,4,0,19.4,10.374043
178.9143938335373,4,1,19.0,9.374043
179.01709669501375,2,0,14.4,7.190029
179.51709669501375,6,0,15.2,16.559861
180.01709669501375,2,0,15.4,19.190029
180.16754128773178,27,1,20.6,23.495577
180.51709669501375,6,0,18.0,11.559861
180.85767038534829,18,1,20.4,22.660034
181.01709669501375,1,0,20.6,4.098841
181.51709669501375,4,0,20.4,10.374043
181.55843951623802,6,1,21.4,5.559861
182.01709669501375,1,0,18.8,10.098841
182.51709669501375,4,0,18.8,20.374043
183.01709669501375,4,0,18.8,17.374043
183.51709669501375,5,0,18.8,20.465794
183.9143938335373,30,1,24.0,16.763732
184.01709669501375,4,0,24.0,6.374043
184.51709669501375,3,0,24.2,14.281418
185.01709669501375,5,0,24.0,10.465794
185.16754128773178,9,1,25.4,12.833391
185.51709669501375,5,0,21.0,12.465794
185.85767038534829,10,1,21.8,17.934937
186.01709669501375,3,0,18.8,18.281418
186.51709669501375,6,0,19.8,10.559861
186.55843951623802,22,1,23.4,15.02864
187.01709669501375,3,0,22.8,9.281418
187.51709669501375,2,0,23.0,6.190029
188.01709669501375,5,0,23.2,12.465794
188.51709669501375,4,0,23.2,6.374043
188.9143938335373,19,1,26.0,22.752793
189.01709669501375,4,0,20.8,11.374043
189.51709669501375,2,0,20.4,8.190029
190.01709669501375,3,0,20.4,11.281418
190.51709669501375,6,0,18.8,8.559861
190.85767038534829,3,1,18.4,14.281418
191.01709669501375,6,0,17.6,12.559861
191.51709669501375,2,0,17.4,11.190029
191.55843951623802,20,1,20.2,22.843875
192.01709669501375,1,0,16.0,4.098841
192.51709669501375,5,0,16.4,18.465794
193.01709669501375,2,0,16.4,9.190029
193.51709669501375,6,0,16.6,15.559861
193.9143938335373,32,1,22.2,22.956077
194.01709669501375,1,0,18.6,14.098841
194.51709669501375,1,0,18.0,6.098841
195.01709669501375,3,0,18.2,16.281418
195.51709669501375,4,0,18.4,4.374043
195.85767038534829,33,1,23.8,16.059384
196.01709669501375,5,0,24.2,15.465794
196.51709669501375,4,0,23.8,11.374043
196.55843951623802,4,1,24.2,3.374043
197.01709669501375,6,0,21.4,12.559861
197.51709669501375,4,0,22.0,8.374043
198.01709669501375,7,0,22.4,17.64948
198.51709669501375,2,0,22.4,17.190029
198.9143938335373,22,1,25.6,23.02864
199.01709669501375,2,0,19.6,2.190029
199.51709669501375,5,0,20.4,6.465794
200.01709669501375,6,0,21.4,19.559861
200.51709669501375,5,0,21.8,5.465794
200.85767038534829,23,1,25.6,21.119834
201.01709669501375,2,0,19.4,10.190029
201.51709669501375,3,0,19.0,12.281418
201.55843951623802,20,1,22.2,19.843875
202.01709669501375,4,0,22.2,18.374043
202.51709669501375,1,0,21.2,20.098841
203.01709669501375,1,0,20.6,12.098841
203.51709669501375,1,0,19.4,7.098841
203.9143938335373,33,1,25.6,16.059384
204.01709669501375,2,0,21.6,2.190029
204.51709669501375,1,0,21.4,9.098841
205.01709669501375,6,0,21.6,17.559861
205.51709669501375,1,0,20.6,5.098841
205.85767038534829,11,1,21.8,12.027485
206.01709669501375,4,0,18.0,5.374043
206.51709669501375,2,0,18.0,15.190029
206.55843951623802,26,1,22.6,20.424948
207.01709669501375,1,0,18.8,16.098841
207.51709669501375,2,0,18.4,11.190029
208.01709669501375,1,0,18.4,20.098841
208.51709669501375,2,0,18.6,21.190029
209.01709669501375,2,0,12.2,5.190029
209.51709669501375,3,0,12.4,4.281418
210.01709669501375,1,0,12.4,19.098841
210.51709669501375,4,0,12.0,3.374043
210.85767038534829,11,1,14.0,14.027485
211.01709669501375,1,0,12.0,18.098841
211.51709669501375,6,0,12.4,15.559861
211.55843951623802,22,1,16.4,20.02864
212.01709669501375,2,0,11.6,3.190029
212.51709669501375,4,0,12.2,7.374043
213.01709669501375,3,0,12.4,4.281418
213.51709669501375,6,0,13.4,11.559861
214.01709669501375,4,0,13.8,20.374043
214.51709669501375,3,0,14.0,17.281418
215.01709669501375,2,0,13.8,18.190029
215.51709669501375,2,0,14.0,13.190029
215.85767038534829,30,1,19.2,17.763732
216.01709669501375,6,0,18.2,19.559861
216.51709669501375,5,0,19.0,19.465794
216.55843951623802,5,1,18.8,19.465794
217.01709669501375,5,0,15.4,11.465794
217.51709669501375,5,0,16.0,9.465794
218.01709669501375,1,0,15.4,8.098841
218.51709669501375,5,0,15.8,5.465794
219.01709669501375,4,0,15.4,16.374043
219.51709669501375,4,0,15.4,18.374043
220.01709669501375,1,0,15.0,21.098841
220.51709669501375,1,0,14.8,14.098841
220.85767038534829,16,1,17.6,20.477553
221.01709669501375,1,0,11.8,11.098841
221.51709669501375,5,0,11.6,20.465794
221.55843951623802,12,1,13.0,20.110268
222.01709669501375,5,0,13.0,18.465794
222.51709669501375,1,0,12.2,21.098841
223.01709669501375,5,0,12.2,13.465794
223.51709669501375,1,0,12.2,14.098841
224.01709669501375,5,0,12.2,13.465794
224.51709669501375,4,0,12.2,8.374043
225.01709669501375,5,0,12.4,16.465794
225.51709669501375,5,0,13.2,5.465794
225.85767038534829,13,1,15.6,13.200563
226.01709669501375,2,0,12.8,8.190029
226.51709669501375,3,0,13.2,6.281418
226.55843951623802,22,1,16.6,23.02864
227.01709669501375,1,0,14.4,4.098841
227.51709669501375,5,0,14.4,13.465794
228.01709669501375,1,0,14.4,11.098841
228.51709669501375,2,0,13.8,11.190029
229.01709669501375,3,0,14.2,19.281418
229.51709669501375,1,0,13.4,8.098841
230.01709669501375,4,0,13.4,10.374043
230.51709669501375,1,0,12.6,21.098841
230.85767038534829,28,1,17.2,18.583353
231.01709669501375,1,0,14.8,17.098841
231.51709669501375,6,0,15.6,21.559861
231.55843951623802,19,1,18.8,21.752793
232.01709669501375,1,0,14.6,20.098841
235.85767038534829,30,1,17.0,17.763732
236.55843951623802,17,1,13.4,15.567605
240.85767038534829,29,1,15.2,21.675432
245.85767038534829,34,1,12.6,16.144352
250.85767038534829,33,1,13.4,20.059384
255.85767038534829,24,1,11.4,19.213975
260.8576703853483,32,1,11.2,17.956077
265.8576703853483,12,1,8.8,19.110268
270.8576703853483,33,1,9.0,20.059384
275.8576703853483,21,1,10.8,19.943081
280.8576703853483,11,1,6.4,14.027485
285.8576703853483,4,1,3.0,19.374043
290.8576703853483,27,1,6.2,19.495577
295.8576703853483,29,1,11.2,17.675432
